"","gene","sgrna_id","logFC","logCPM","LR","PValue","FDR"
"ARGFX","ARGFX","ARGFX_-_121286824.23-P1P2|ARGFX_-_121286860.23-P1P2",-0.351177784063084,6.00414659266995,2.55605020072783,0.109872781697763,0.380285088009173
"ARSF","ARSF","ARSF_+_2984866.23-P1P2|ARSF_-_2984913.23-P1P2",0.421695440543125,6.29676363541479,2.55598491756416,0.109877320039352,0.380285088009173
"HACE1","HACE1","HACE1_+_105307709.23-P1P2|HACE1_+_105307706.23-P1P2",-0.673086084494886,5.38108619363295,2.55515319091417,0.109935157885361,0.380285088009173
"BZW1","BZW1","BZW1_+_201676657.23-P1P2|BZW1_-_201676648.23-P1P2",0.453034302934413,5.64617011471508,2.5551272576938,0.109936961806288,0.380285088009173
"LIN7C","LIN7C","LIN7C_+_27528261.23-P1P2|LIN7C_-_27528130.23-P1P2",-0.513854850328882,5.47637599549887,2.55440955106059,0.109986898565326,0.380331929188504
"S100Z","S100Z","S100Z_-_76146063.23-P1P2|S100Z_+_76145947.23-P1P2",-0.338043818218869,6.11813773719252,2.55100808333469,0.110223906137771,0.381025411557957
"MOCS3","MOCS3","MOCS3_+_49575386.23-P1P2|MOCS3_-_49575382.23-P1P2",-1.50943758911323,5.37373956973237,2.54921930117825,0.110348770248473,0.381330902479014
"DAZL","DAZL","DAZL_-_16646897.23-P1P2|DAZL_-_16646885.23-P1P2",0.39885232678125,5.70538457141308,2.54860152594947,0.110391929550273,0.381353938446398
"GRTP1","GRTP1","GRTP1_+_114018404.23-P1P2|GRTP1_+_114018414.23-P1P2",0.32010254182063,6.32397189217095,2.54673068249537,0.110522744575781,0.381679669800697
"FUCA1","FUCA1","FUCA1_-_24194766.23-P1P2|FUCA1_+_24194781.23-P1P2",-0.511804301778932,5.83106637110839,2.54331361948685,0.110762116301087,0.382286477332181
"GJB1","GJB1","GJB1_+_70443138.23-P2|GJB1_-_70443146.23-P2",-0.458048651049747,5.67542248813159,2.54317808740297,0.110771622331277,0.382286477332181
"POC1B-GALNT4","POC1B-GALNT4","POC1B-GALNT4_-_89919894.23-P1P2|POC1B-GALNT4_-_89919891.23-P1P2",-0.522600581862673,5.48590825814397,2.54166669848576,0.110877689862829,0.382526199757862
"COL22A1","COL22A1","COL22A1_-_139925882.23-P1P2|COL22A1_-_139926208.23-P1P2",0.431597033814637,5.71351710179486,2.54036434930225,0.110969176856334,0.38271547793686
"NAPEPLD","NAPEPLD","NAPEPLD_-_102789469.23-P1P2|NAPEPLD_+_102789485.23-P1P2",-0.323798303517533,6.06852644101217,2.53890400090906,0.111071861719625,0.38294323819534
"negative_control.322","negative_control","non-targeting_03081|non-targeting_02975",0.356230107929779,5.88896076113558,2.53772941895221,0.111154528691681,0.383066560741553
"DLG3","DLG3","DLG3_+_69672188.23-P2|DLG3_-_69672445.23-P2",-0.362885218125995,5.97684384408363,2.53693724307902,0.111210320185395,0.383066560741553
"SMAD3","SMAD3","SMAD3_+_67358180.23-P1P2|SMAD3_+_67358262.23-P1P2",0.304731900745117,6.17926883129944,2.53683387588121,0.111217602420084,0.383066560741553
"MUC2","MUC2","MUC2_+_1075112.23-P1P2|MUC2_-_1074928.23-P1P2",0.379789223335948,5.8575888140107,2.53217234334963,0.111546554195993,0.383962094230854
"ARRDC3","ARRDC3","ARRDC3_-_90679136.23-P1P2|ARRDC3_+_90679122.23-P1P2",0.421955972793425,5.61222948234226,2.53210813551389,0.111551092639701,0.383962094230854
"ZNF431","ZNF431","ZNF431_+_21324864.23-P1P2|ZNF431_-_21324920.23-P1P2",-0.402645301919926,5.77196416403308,2.52874947198575,0.111788778849299,0.384653519583527
"SLC26A10","SLC26A10","SLC26A10_-_58013360.23-P1P2|SLC26A10_-_58013417.23-P1P2",-0.324124697089425,6.00705557845729,2.5273517177845,0.111887859488508,0.384867719438745
"ZNF182","ZNF182","ZNF182_+_47863378.23-P1P2|ZNF182_+_47863180.23-P1P2",0.351911440002246,6.09714405903549,2.52658768294907,0.111942059417352,0.384927450118898
"LILRA1","LILRA1","LILRA1_+_55105329.23-P1P2|LILRA1_+_55105528.23-P1P2",-0.376416036578453,5.77613246065441,2.5256025498805,0.11201198652075,0.385041203665079
"MAGIX","MAGIX","MAGIX_-_49020319.23-P1P2|MAGIX_-_49020328.23-P1P2",-0.509454252824631,5.47750214442807,2.52316095741682,0.112185504009428,0.385510857250418
"BSPRY","BSPRY","BSPRY_-_116111831.23-P1P2|BSPRY_-_116111844.23-P1P2",-0.411314547509792,5.63116729573807,2.5209416442742,0.112343481518461,0.385926818497015
"ZNF438","ZNF438","ZNF438_-_31320790.23-P1|ZNF438_-_31320804.23-P1",0.384552963638204,5.89890139013007,2.51972900383203,0.112429904471897,0.386025370677664
"ACTG2","ACTG2","ACTG2_+_74120202.23-P1|ACTG2_-_74120192.23-P1",-0.356181105902578,6.44477215823603,2.51950256442763,0.112446050559121,0.386025370677664
"ITCH","ITCH","ITCH_-_32951260.23-P1P2|ITCH_-_32951178.23-P1P2",-0.354588406089758,5.91498467416324,2.51156103857056,0.113013933694199,0.387847490017859
"OR2T11","OR2T11","OR2T11_-_248790482.23-ENST00000330803.2|OR2T11_-_248790454.23-ENST00000330803.2",0.302244251209065,6.14965063555817,2.508519840617,0.1132322399269,0.388258614125533
"SLC39A3","SLC39A3","SLC39A3_+_2739960.23-P1P2|SLC39A3_+_2740005.23-P1P2",0.351102699136428,6.91311717973294,2.50837008652195,0.113243001718599,0.388258614125533
"SLC30A10","SLC30A10","SLC30A10_+_220101888.23-P1P2|SLC30A10_-_220101853.23-P1P2",-0.34939433356415,5.98423365235291,2.50833961063715,0.113245191947811,0.388258614125533
"SNX11","SNX11","SNX11_-_46185159.23-P1P2|SNX11_-_46185180.23-P1P2",-0.327040577792639,6.13180852693884,2.50720537609882,0.113326739889125,0.388407196550812
"SLC28A2","SLC28A2","SLC28A2_-_45544476.23-P1P2|SLC28A2_-_45544486.23-P1P2",0.362564347640932,5.97379165374589,2.5066689072116,0.113365332876979,0.388407196550812
"NCAN","NCAN","NCAN_+_19322844.23-P1P2|NCAN_-_19322879.23-P1P2",0.476464291247563,5.54713553376509,2.50618670789177,0.113400034131725,0.388407196550812
"PDZD9","PDZD9","PDZD9_-_22012397.23-P1P2|PDZD9_-_22012379.23-P1P2",-0.357666264322643,6.17964042452678,2.50543513064582,0.113454144391487,0.388465206058661
"DHX30","DHX30","DHX30_-_47844677.23-P2|DHX30_+_47844724.23-P2",-0.456982911063431,5.56918210463373,2.50415155288775,0.11354662216228,0.388654504289493
"MIXL1","MIXL1","MIXL1_+_226411425.23-P1P2|MIXL1_+_226411398.23-P1P2",0.434481033810516,5.8131178388104,2.50355846365562,0.113589380450825,0.388673551313398
"UAP1L1","UAP1L1","UAP1L1_-_139971973.23-P1P2|UAP1L1_-_139972256.23-P1P2",-0.370745791257972,5.79827514150596,2.50168599335804,0.113724491192624,0.388785615034152
"MAB21L2","MAB21L2","MAB21L2_-_151503160.23-P1P2|MAB21L2_-_151503204.23-P1P2",-0.3473938545626,6.46124421289706,2.50168496473879,0.113724565462766,0.388785615034152
"DIP2C","DIP2C","DIP2C_-_735578.23-P1P2|DIP2C_-_735611.23-P1P2",-0.304468100957604,6.09794571685484,2.5015578499693,0.113733744034393,0.388785615034152
"PHYKPL","PHYKPL","PHYKPL_+_177659762.23-P1P2|PHYKPL_+_177659726.23-P1P2",0.357120797412358,5.88521185180083,2.49939397820089,0.113890115984161,0.389192842391916
"CCDC11","CCDC11","CCDC11_+_47792870.23-P1P2|CCDC11_-_47792838.23-P1P2",0.346003872621692,6.31606503219586,2.49828622865208,0.113970259094376,0.38933939442178
"LOC100506388","LOC100506388","LOC100506388_+_180994.23-P1P2|LOC100506388_+_181004.23-P1P2",-0.557227119134771,5.47417165442072,2.49669811724945,0.114085263758323,0.389604904011265
"SERP2","SERP2","SERP2_+_44947978.23-P1P2|SERP2_+_44947963.23-P1P2",0.378522441725665,6.14503840979025,2.48974308114703,0.114590429193291,0.391202216618718
"ARMC1","ARMC1","ARMC1_-_66546391.23-P1P2|ARMC1_+_66546422.23-P1P2",0.358426468755241,6.43613811463122,2.48837229027515,0.114690284649261,0.391394453818118
"PMP22","PMP22","PMP22_-_15165867.23-P1P2|PMP22_+_15165810.23-P1P2",0.366612307610508,7.04644843185028,2.48794202619479,0.114721647085636,0.391394453818118
"ACBD4.1","ACBD4","ACBD4_+_43210042.23-P2|ACBD4_+_43210060.23-P2",0.323906385242229,6.28356163954048,2.48587232467494,0.11487264223965,0.391781694322565
"TOM1L2","TOM1L2","TOM1L2_+_17875679.23-P1P2|TOM1L2_+_17875699.23-P1P2",0.321656394754923,6.29829495261491,2.48451166972524,0.114972028312961,0.391949349162966
"GLI3","GLI3","GLI3_-_42276779.23-P1P2|GLI3_-_42276577.23-P1P2",-0.426434856450096,6.39816082739977,2.48417254327262,0.114996813830972,0.391949349162966
"negative_control.95","negative_control","non-targeting_03205|non-targeting_01589",0.55115472698707,5.43450540289596,2.48347570796837,0.115047761490743,0.391995144303315
"PCOLCE2","PCOLCE2","PCOLCE2_-_142608009.23-P1P2|PCOLCE2_+_142607817.23-P1P2",0.403302335414413,5.87570942935337,2.48088624276606,0.115237303178293,0.392451066927012
"BRPF3","BRPF3","BRPF3_+_36165108.23-P1P2|BRPF3_+_36164499.23-P1P2",-0.627697182224335,5.28013649955212,2.48062176286455,0.11525668176067,0.392451066927012
"OR5D16","OR5D16","OR5D16_-_55606279.23-ENST00000378396.1|OR5D16_+_55606261.23-ENST00000378396.1",0.305194091700587,6.13679505272679,2.47958393632594,0.115332758608941,0.392543934294249
"XKR4","XKR4","XKR4_-_56014751.23-P1P2|XKR4_-_56014685.23-P1P2",-0.37144542369937,6.84438538276524,2.4792249933332,0.115359083465803,0.392543934294249
"C9orf72","C9orf72","C9orf72_+_27573404.23-P1P2|C9orf72_+_27573400.23-P1P2",-0.595789962234895,5.36666190248897,2.47850316734554,0.115412042216565,0.39259630246195
"CAPN15","CAPN15","CAPN15_-_577797.23-P1P2|CAPN15_-_577930.23-P1P2",-0.368808698842733,5.85582686702028,2.47735628041696,0.115496241924881,0.392752454688006
"OGG1","OGG1","OGG1_-_9791952.23-P1P2|OGG1_+_9792043.23-P1P2",0.478262650586918,5.53657161852846,2.47653077610386,0.115556889007434,0.392752454688006
"CHST7","CHST7","CHST7_+_46433225.23-P1P2|CHST7_-_46433274.23-P1P2",0.463635699802428,5.95404189399589,2.47634287504991,0.115570698389055,0.392752454688006
"C6orf201","C6orf201","C6orf201_-_4079496.23-P2|C6orf201_-_4079541.23-P2",0.34853455025244,6.97282602575204,2.47351043181585,0.115779083508513,0.393216846022982
"NOMO1","NOMO1","NOMO1_+_14927924.23-P1P2|NOMO1_-_14927632.23-P1P2",0.375132861765929,6.73025537311018,2.47346259799456,0.115782606240451,0.393216846022982
"ZNF114","ZNF114","ZNF114_-_48774669.23-P1P2|ZNF114_-_48774635.23-P1P2",0.363467924463623,6.17685979573978,2.47165400715778,0.115915887148216,0.393541592169871
"GSTT2","GSTT2","GSTT2_+_24322350.23-P1P2|GSTT2_+_24322380.23-P1P2",0.580086585858215,5.4808772890453,2.46879658718988,0.116126804998289,0.394081819376979
"TTN","TTN","TTN_+_179672118.23-P1|TTN_+_179672111.23-P1",0.465274933549201,5.83553270375241,2.46811632520308,0.116177080339829,0.394081819376979
"GTF2IRD1","GTF2IRD1","GTF2IRD1_-_73868311.23-P1P2|GTF2IRD1_-_73868506.23-P1P2",0.490447577820403,5.50565083902999,2.46748655519821,0.116223645452835,0.394081819376979
"MEA1","MEA1","MEA1_+_42981613.23-P1P2|MEA1_+_42981635.23-P1P2",-0.391866713727364,5.9738155501268,2.4671170915687,0.116250973137403,0.394081819376979
"TOPAZ1","TOPAZ1","TOPAZ1_-_44283471.23-P1P2|TOPAZ1_+_44283486.23-P1P2",-0.541267510646185,5.42388634604836,2.46694689154255,0.116263564510931,0.394081819376979
"CD38","CD38","CD38_+_15779985.23-P1P2|CD38_+_15779997.23-P1P2",-0.484578803859842,5.51022814313094,2.46485113628248,0.116418731690322,0.394479813931214
"ARHGAP5","ARHGAP5","ARHGAP5_+_32546214.23-P1P2|ARHGAP5_-_32546259.23-P1P2",0.372519447661388,5.89084281012399,2.46342362364629,0.116524553931853,0.394710401487152
"ARL14EP","ARL14EP","ARL14EP_+_30344985.23-P1P2|ARL14EP_-_30344694.23-P1P2",-0.463737786776351,5.67762383588067,2.46049104441556,0.116742280990955,0.395269636696578
"COLQ","COLQ","COLQ_-_15563170.23-P1P2|COLQ_-_15563167.23-P1P2",-0.436568609405583,5.68604620593876,2.46018137438068,0.116765298419362,0.395269636696578
"SCAND3","SCAND3","SCAND3_+_28555053.23-P1P2|SCAND3_-_28555018.23-P1P2",0.487827072245946,5.55972348391944,2.45961727509615,0.116807240174459,0.395283568595562
"ZNF805","ZNF805","ZNF805_-_57752080.23-P1P2|ZNF805_+_57752121.23-P1P2",-0.401094083364979,5.68956016621896,2.45890170829369,0.116860467747381,0.395335671078063
"MAGEA9","MAGEA9","MAGEA9_-_148863638.23-ENST00000298974.5|MAGEA9_+_148863624.23-ENST00000298974.5",0.348090428246986,7.08270338577228,2.45833399314866,0.116902716408573,0.395350610507959
"PORCN","PORCN","PORCN_+_48367592.23-P1|PORCN_+_48367597.23-P1",-0.463855892773096,5.54063847238077,2.4568948910956,0.117009888229453,0.395585031380712
"RB1","RB1","RB1_+_48878000.23-P1P2|RB1_+_48878010.23-P1P2",-0.307373982179895,8.09803839504222,2.45557249090098,0.117108464816416,0.395790251400889
"ZNF501","ZNF501","ZNF501_-_44771153.23-P1P2|ZNF501_-_44771181.23-P1P2",1.25638938175209,5.49815305761519,2.4546738526297,0.117175504988301,0.395888789889344
"PGM2L1","PGM2L1","PGM2L1_-_74109444.23-P1P2|PGM2L1_+_74109471.23-P1P2",-0.375394780877871,5.77302201896816,2.45193009915664,0.117380456899417,0.396453062249161
"SZRD1","SZRD1","SZRD1_-_16693717.23-P1P2|SZRD1_-_16693710.23-P1P2",-0.499709928211256,5.57251162154729,2.45044261548128,0.117491733993854,0.396700685051948
"TMEM132E","TMEM132E","TMEM132E_+_32907948.23-P1P2|TMEM132E_+_32907887.23-P1P2",0.33308337487607,7.22366793789606,2.44770242850655,0.117697029847611,0.397151511687865
"SMEK1","SMEK1","SMEK1_-_91976740.23-P1P2|SMEK1_+_91976179.23-P1P2",-0.395567514992987,6.37731985723986,2.44764593954346,0.117701266191131,0.397151511687865
"TPRN","TPRN","TPRN_-_140095175.23-P1P2|TPRN_-_140095185.23-P1P2",-0.327159604657614,6.39304495108963,2.44518649881343,0.11788587345451,0.397646022465988
"TJP2","TJP2","TJP2_+_71736452.23-P2|TJP2_-_71736442.23-P2",-0.421258977225909,5.69477618607814,2.44203314059324,0.118123035079992,0.398317430327821
"ATP4A","ATP4A","ATP4A_-_36048687.23-P2|ATP4A_+_36048719.23-P2",-0.41847333782847,5.95112024449883,2.43916144199494,0.118339472315483,0.398918543773161
"LRRC61","LRRC61","LRRC61_-_150020411.23-P1P2|LRRC61_-_150020520.23-P1P2",-0.327377038582694,6.2364355300436,2.43617553819703,0.118564982241265,0.399549843412197
"KRTAP19-8","KRTAP19-8","KRTAP19-8_+_32410736.23-ENST00000382822.2|KRTAP19-8_-_32410797.23-ENST00000382822.2",0.436372367972544,5.7235996410779,2.43113893588206,0.118946448679059,0.400706121436548
"LRRC3C","LRRC3C","LRRC3C_+_38097812.23-ENST00000377924.4|LRRC3C_+_38097773.23-ENST00000377924.4",-0.373275560102268,5.86980453927054,2.429902465306,0.119040304960075,0.400787267753733
"HIST1H2AM","HIST1H2AM","HIST1H2AM_-_27860876.23-P1P2|HIST1H2AM_-_27860943.23-P1P2",-0.45030925711189,5.64036576938644,2.42981111870136,0.119047242019865,0.400787267753733
"OTUD4","OTUD4","OTUD4_+_146101671.23-P1P2|OTUD4_-_146101742.23-P1P2",0.312802684295175,6.15057276168795,2.42812430264081,0.119175422919602,0.400929110152499
"FZD4","FZD4","FZD4_-_86666141.23-P1P2|FZD4_-_86666257.23-P1P2",-0.435274440061191,6.42573228897026,2.42776274876735,0.119202917212675,0.400929110152499
"negative_control.212","negative_control","non-targeting_02446|non-targeting_00513",0.517330193364217,5.67195898399866,2.42735755246741,0.119233738626008,0.400929110152499
"COX8C","COX8C","COX8C_+_93813617.23-P1P2|COX8C_+_93813725.23-P1P2",0.350924770812569,6.59600436369999,2.42723792723939,0.119242839651097,0.400929110152499
"TTC31","TTC31","TTC31_+_74710309.23-P1P2|TTC31_-_74710387.23-P1P2",-0.5021449723514,5.47024978295057,2.42492971559874,0.119418597787892,0.401390912474579
"TMEM138","TMEM138","TMEM138_-_61129910.23-P1P2|TMEM138_-_61130068.23-P1P2",0.347941591943434,6.82730214466206,2.42078443196664,0.119734959467398,0.402324863805245
"ITIH4.1","ITIH4","ITIH4_-_52860744.23-P2|ITIH4_-_52860461.23-P2",0.314713563507809,6.10762345721741,2.41862721929542,0.119899961520714,0.402524020442069
"METTL25","METTL25","METTL25_-_82752347.23-P1P2|METTL25_-_82752335.23-P1P2",0.411874019659558,5.67402770827623,2.41862387925519,0.119900217190601,0.402524020442069
"MT3","MT3","MT3_+_56623495.23-P1P2|MT3_+_56623525.23-P1P2",0.312646072546297,6.24292944224098,2.41831190219389,0.119924100743746,0.402524020442069
"AAAS","AAAS","AAAS_-_53715438.23-P1P2|AAAS_+_53715355.23-P1P2",-0.300203978890002,6.19004986426879,2.41799579063453,0.119948306187235,0.402524020442069
"CCDC82","CCDC82","CCDC82_-_96122974.23-P1P2|CCDC82_+_96123006.23-P1P2",0.377125631191461,5.74532800014707,2.4164943899694,0.120063346021709,0.402780727424352
"CCDC152","CCDC152","CCDC152_-_42756967.23-P1P2|CCDC152_-_42756975.23-P1P2",-0.370046917872789,5.85411061168904,2.41447418392919,0.120218330397152,0.402975189662036
"EMC6","EMC6","EMC6_+_3572147.23-P1P2|EMC6_-_3572123.23-P1P2",-0.416156372603927,5.61217447078675,2.41412879574949,0.120244849747392,0.402975189662036
"GPC4","GPC4","GPC4_+_132549504.23-P1P2|GPC4_+_132549473.23-P1P2",0.53787585825219,6.11043980173326,2.41377235554705,0.120272224478035,0.402975189662036
"GGNBP2","GGNBP2","GGNBP2_-_34900804.23-P1P2|GGNBP2_-_34900873.23-P1P2",0.46027808396337,5.64333202305202,2.41372891247258,0.120275561392908,0.402975189662036
"NAT8B","NAT8B","NAT8B_+_73928383.23-P1P2|NAT8B_-_73928283.23-P1P2",0.331514333501817,6.47308238535567,2.4123349124099,0.1203826906578,0.40315137922248
"WDR41","WDR41","WDR41_+_76788022.23-P1P2|WDR41_-_76788011.23-P1P2",0.514119638184207,5.52968306176298,2.41204080146122,0.120405306655824,0.40315137922248
"FREM3","FREM3","FREM3_+_144622208.23-P1P2|FREM3_+_144622188.23-P1P2",-0.337636039525994,6.01664212225698,2.41041235892006,0.120530612787425,0.403441673167389
"TTC6","TTC6","TTC6_-_38064867.23-P1|TTC6_-_38064847.23-P1",0.32627954315404,6.37379437170651,2.40864937195983,0.120666434740928,0.403766968633588
"RAC2","RAC2","RAC2_-_37640109.23-P1P2|RAC2_-_37640265.23-P1P2",-0.386382005813843,5.91091664941877,2.40728082479941,0.120771985602404,0.403990796909448
"UPK1B","UPK1B","UPK1B_-_118892531.23-P1P2|UPK1B_-_118892480.23-P1P2",-0.316542128393326,6.0034544624203,2.40653712256335,0.120829387425121,0.404026125349467
"ERGIC1","ERGIC1","ERGIC1_+_172261399.23-P1P2|ERGIC1_+_172261455.23-P1P2",0.329339693652457,6.1721354056011,2.40614231451675,0.120859872520807,0.404026125349467
"HAND1","HAND1","HAND1_+_153857742.23-P1P2|HAND1_-_153857410.23-P1P2",0.335303505918929,7.22467961164381,2.4048602998563,0.12095892202462,0.40422792937553
"FSIP2","FSIP2","FSIP2_-_186603564.23-P2|FSIP2_-_186603585.23-P2",-0.353640049048803,5.8808697212046,2.40053312051657,0.121293908074431,0.405092550951476
"negative_control.220","negative_control","non-targeting_01164|non-targeting_02895",-0.43611480014283,5.66012810634358,2.40051676389695,0.121295176260973,0.405092550951476
"LIMS2","LIMS2","LIMS2_+_128432635.23-P1P2|LIMS2_+_128432616.23-P1P2",0.309104947749261,6.02743977098882,2.39925293359153,0.121393209933512,0.405290429330736
"DUSP4","DUSP4","DUSP4_+_29208157.23-P1P2|DUSP4_+_29208197.23-P1P2",0.509123859725085,5.56616795366642,2.39660854116363,0.121598616197871,0.405846547195065
"negative_control.388","negative_control","non-targeting_02743|non-targeting_00008",0.503510321567485,5.4699120736516,2.39461062661123,0.121754061995663,0.406160964107715
"SPNS1","SPNS1","SPNS1_+_28986129.23-P1P2|SPNS1_-_28986147.23-P1P2",0.324686923042728,7.36872177256104,2.39439881017197,0.121770555076505,0.406160964107715
"HOXB9","HOXB9","HOXB9_-_46703716.23-P1P2|HOXB9_-_46703462.23-P1P2",0.320469844829272,6.06670881819283,2.39334351981066,0.121852762141626,0.40625646039426
"POU3F2","POU3F2","POU3F2_-_99282954.23-P1P2|POU3F2_+_99282417.23-P1P2",-0.387106541672207,6.94160295176155,2.39303332347009,0.121876938118278,0.40625646039426
"SLC6A5","SLC6A5","SLC6A5_+_20621190.23-P1P2|SLC6A5_+_20621137.23-P1P2",0.507240751438521,5.4981594017923,2.3923625562137,0.121929234330098,0.406301179448192
"CYB5R1","CYB5R1","CYB5R1_-_202936337.23-P1P2|CYB5R1_+_202936354.23-P1P2",0.409428591669666,5.64330648479223,2.39099173264054,0.12203618765253,0.406527944204317
"MMP20","MMP20","MMP20_-_102495982.23-ENST00000260228.2|MMP20_-_102495976.23-ENST00000260228.2",-0.433978473739407,5.62241383207695,2.38927977613531,0.122169902660595,0.406843684768393
"CSF2RB","CSF2RB","CSF2RB_+_37309709.23-P1P2|CSF2RB_-_37309724.23-P1P2",-0.47786475057801,5.66422748051353,2.38846256522197,0.122233789452776,0.406926760045079
"ZNF200","ZNF200","ZNF200_+_3285092.23-P1P2|ZNF200_+_3285104.23-P1P2",0.384776414824782,5.94810920261375,2.38509409816481,0.122497516163939,0.407650358051492
"MINOS1-NBL1","MINOS1-NBL1","MINOS1-NBL1_+_19923571.23-P1P2|MINOS1-NBL1_-_19923558.23-P1P2",-0.404071040245006,5.64322620115159,2.38469040133396,0.122529165037295,0.407650358051492
"PIEZO2","PIEZO2","PIEZO2_-_11148640.23-ENST00000503781.3|PIEZO2_+_11148662.23-ENST00000503781.3",0.347831928289742,6.10665633919967,2.38272135078381,0.122683663970571,0.40803446482892
"CALCR","CALCR","CALCR_+_93203982.23-P1P2|CALCR_+_93204017.23-P1P2",0.957231676768297,5.80444754387123,2.38017308826997,0.122883930848544,0.408570498685104
"FAM214A","FAM214A","FAM214A_+_52970905.23-P1P2|FAM214A_+_52970894.23-P1P2",-0.303923264312392,6.20140245886214,2.37849762394308,0.123015802469486,0.408711611895626
"MED12L","MED12L","MED12L_-_150803515.23-P1P2|MED12L_-_150803564.23-P1P2",-0.323086509228301,7.38020970207394,2.37819649890548,0.123039519909828,0.408711611895626
"PDE10A","PDE10A","PDE10A_-_166075991.23-P1P2|PDE10A_-_166076012.23-P1P2",0.309059725905263,6.05033187216004,2.37814335346776,0.123043706318051,0.408711611895626
