sgRNA	Gene	Low_1	Low_2	Low_3	High_1	High_2	High_3
C2CD4B_+_62457468.23-P1P2|C2CD4B_-_62457231.23-P1P2	C2CD4B	3953	3253	3546	3166	3386	2843
HSPA4L_-_128703482.23-P1P2|HSPA4L_+_128703540.23-P1P2	HSPA4L	6285	4304	11861	5177	5251	7048
TMEM258_+_61560010.23-P1P2|TMEM258_+_61560026.23-P1P2	TMEM258	3297	2395	5836	2582	3237	3028
ZNF853_-_6661611.23-P1|ZNF853_-_6661603.23-P1	ZNF853	3734	2515	5693	3041	3041	3178
BOK_+_242498153.23-P1P2|BOK_+_242498225.23-P1P2	BOK	2822	6278	4468	4775	2604	4630
VWDE_+_12443482.23-P1P2|VWDE_+_12443476.23-P1P2	VWDE	3060	1816	2052	2097	1389	1631
SLC4A4_-_72053002.23-P1P2|SLC4A4_+_72053066.23-P1P2	SLC4A4	7693	6535	12184	6864	7962	8058
TIMM13_+_2427547.23-P1P2|TIMM13_-_2427532.23-P1P2	TIMM13	1347	1428	941	1422	1937	1417
CYTL1_-_5021102.23-P1P2|CYTL1_-_5021156.23-P1P2	CYTL1	7960	7090	6598	6186	7452	6378
BRD1_-_50221481.23-P1P2|BRD1_+_50221054.23-P1P2	BRD1	6536	4155	9273	3238	7049	4511
KCNK1_-_233749964.23-P1P2|KCNK1_-_233749936.23-P1P2	KCNK1	4815	5850	7270	5533	2987	6147
RAB6B_-_133614561.23-P1P2|RAB6B_-_133614357.23-P1P2	RAB6B	4409	2121	3074	3336	2915	5390
BTNL2_-_32379416.23-P1P2|BTNL2_-_32379072.23-P1P2	BTNL2	4800	4125	5182	4193	4331	3842
GDAP2_-_118472178.23-P1P2|GDAP2_-_118472195.23-P1P2	GDAP2	4855	3152	6431	2896	4985	4251
TMEM187_+_153238353.23-P1P2|TMEM187_+_153238246.23-P1P2	TMEM187	6543	8105	8520	5299	7032	7552
GUCA1C_+_108672633.23-P1P2|GUCA1C_+_108672603.23-P1P2	GUCA1C	2595	2183	1121	2657	2183	2507
SLC25A47_-_100789714.23-P1P2|SLC25A47_-_100789718.23-P1P2	SLC25A47	2045	1448	2465	1535	2058	2563
CTU1_-_51611607.23-P1P2|CTU1_-_51611294.23-P1P2	CTU1	5534	3410	7212	3173	4621	3788
ZNF470_-_57078933.23-P1P2|ZNF470_-_57079050.23-P1P2	ZNF470	6871	6855	8293	4681	5635	5559
non-targeting_01485|non-targeting_00292	negative_control	2187	1761	2458	1729	2859	2617
ARVCF_-_20004313.23-P2|ARVCF_+_20004326.23-P2	ARVCF	10456	7391	11804	7904	8202	7494
MAEA_+_1303653.23-P2|MAEA_-_1303456.23-P2	MAEA	582	678	478	334	540	265
THSD4_+_71389281.23-ENST00000355327.3|THSD4_+_71389256.23-ENST00000355327.3	THSD4	2530	2608	3390	3515	3455	3613
HIST1H2AG_-_27100863.23-ENST00000359193.2|HIST1H2AG_+_27100893.23-ENST00000359193.2	HIST1H2AG	4887	3343	4612	3457	4643	3827
KRTAP1-1_-_39197675.23-P1P2|KRTAP1-1_-_39197650.23-P1P2	KRTAP1-1	3718	2908	3921	1872	3317	3152
TAGLN_+_117073952.23-P2|TAGLN_+_117073955.23-P2	TAGLN	4141	4068	5734	4495	4023	4635
NFATC2_-_50179371.23-P2|NFATC2_-_50179302.23-P2	NFATC2	3038	4344	4158	2347	2441	2916
COL19A1_+_70576482.23-P1P2|COL19A1_-_70576473.23-P1P2	COL19A1	7786	6008	7302	6841	6224	7613
TRPS1_+_116681182.23-P1P2|TRPS1_-_116681012.23-P1P2	TRPS1	4837	3524	5976	4767	4060	5461
SPHKAP_-_229046343.23-P1P2|SPHKAP_-_229046371.23-P1P2	SPHKAP	7884	6526	7976	6479	6466	6142
ZNF558_-_8942936.23-P1P2|ZNF558_+_8942969.23-P1P2	ZNF558	4510	2849	4760	3943	3719	4275
MAN2B2_-_6576942.23-P1P2|MAN2B2_-_6576936.23-P1P2	MAN2B2	4623	7139	4578	3925	5144	5569
CCDC8_+_46916776.23-P1P2|CCDC8_-_46916734.23-P1P2	CCDC8	4241	4910	3429	3133	2623	5411
HS6ST3_+_96743213.23-P1P2|HS6ST3_-_96743311.23-P1P2	HS6ST3	2848	3329	4269	2147	3133	2095
EXOG_+_38537887.23-P1P2|EXOG_+_38537884.23-P1P2	EXOG	2789	3555	2450	3857	2618	3399
ANAPC7_-_110841548.23-P1P2|ANAPC7_+_110841268.23-P1P2	ANAPC7	3542	2721	4117	1326	4939	2644
ACSM1_-_20687076.23-P1P2|ACSM1_-_20687521.23-P1P2	ACSM1	4727	4399	6310	4144	3928	5439
PLD5_-_242687929.23-P1P2|PLD5_+_242687977.23-P1P2	PLD5	7628	6492	8003	6843	5653	6825
DYNLT1_+_159065736.23-P1P2|DYNLT1_+_159065697.23-P1P2	DYNLT1	8804	6520	8412	6639	8120	6999
TTC39A_-_51796195.23-P1P2|TTC39A_+_51796207.23-P1P2	TTC39A	10310	8132	11144	8596	6621	10450
SOX14_-_137483206.23-P1P2|SOX14_+_137483200.23-P1P2	SOX14	2687	1531	2852	1267	3364	2479
TCEB3B_-_44561925.23-P1P2|TCEB3B_+_44561979.23-P1P2	TCEB3B	3222	2078	5332	2077	2979	2981
AIMP1_+_107237731.23-P1P2|AIMP1_+_107237742.23-P1P2	AIMP1	5159	4071	4798	5377	3724	5116
TFDP2_+_141868304.23-P2|TFDP2_-_141868247.23-P2	TFDP2	4655	4165	7231	3742	3079	4262
CNTROB_-_7835514.23-P1P2|CNTROB_+_7835608.23-P1P2	CNTROB	4445	3771	3606	3096	2375	5073
FAM46B_+_27339326.23-P1P2|FAM46B_-_27339301.23-P1P2	FAM46B	3893	3297	5756	2244	3231	3616
non-targeting_00033|non-targeting_02025	negative_control	4895	4093	6419	4606	4191	4998
STX3_+_59522909.23-P1P2|STX3_+_59522920.23-P1P2	STX3	5475	5015	5380	4900	5163	4821
EMP1_+_13349783.23-P1P2|EMP1_+_13349713.23-P1P2	EMP1	3999	3949	3576	3745	3507	4743
MARK3_-_103851740.23-P1|MARK3_-_103851762.23-P1	MARK3	8652	7104	7706	6841	8131	7688
CACNA1A_+_13617110.23-P1P2|CACNA1A_+_13617250.23-P1P2	CACNA1A	3978	4441	7542	5293	3176	5249
PSTPIP1_+_77287737.23-P1P2|PSTPIP1_+_77287750.23-P1P2	PSTPIP1	11322	6516	10206	5861	8703	8333
non-targeting_02068|non-targeting_01588	negative_control	4201	2245	2315	2773	2822	3247
ARHGEF2_-_155948223.23-P1P2|ARHGEF2_-_155948140.23-P1P2	ARHGEF2	2450	3937	2289	3179	2646	3234
SPRN_-_135235875.23-P1P2|SPRN_-_135236073.23-P1P2	SPRN	3607	4083	5348	4315	2766	4184
VPS37B_+_123380637.23-P1P2|VPS37B_+_123380265.23-P1P2	VPS37B	5869	3597	7039	2895	4909	3353
SLC6A4_-_28562704.23-P1P2|SLC6A4_-_28562899.23-P1P2	SLC6A4	4422	3441	4128	1213	4317	2411
COA4_-_73587847.23-P1P2|COA4_+_73587836.23-P1P2	COA4	5959	4831	6459	4659	4751	3215
PDZD2_-_31639276.23-P1P2|PDZD2_-_31639289.23-P1P2	PDZD2	3022	4813	4882	1895	2798	3500
PTF1A_-_23481315.23-P1P2|PTF1A_+_23481258.23-P1P2	PTF1A	12880	13986	14274	13168	9038	16745
RPS4Y2_+_22918087.23-P1P2|RPS4Y2_+_22918047.23-P1P2	RPS4Y2	3405	2651	5244	2689	1970	2632
C1QB_-_22979740.23-P1P2|C1QB_-_22979807.23-P1P2	C1QB	7848	6006	7879	4731	5026	6339
INPP4B_-_143326342.23-P1|INPP4B_+_143326357.23-P1	INPP4B	5915	4772	7060	4349	4743	4293
GCFC2_+_75938004.23-P1P2|GCFC2_-_75937804.23-P1P2	GCFC2	4366	4526	4878	3541	2626	5793
TMEM215_-_32783625.23-P1P2|TMEM215_+_32783613.23-P1P2	TMEM215	2730	3499	4526	4071	1605	4651
GOLGA8A_-_34681498.23-ENST00000359187.4|GOLGA8A_+_34681480.23-ENST00000359187.4	GOLGA8A	2518	3372	3052	2028	2434	3209
PLIN2_+_19149197.23-P2|PLIN2_-_19149241.23-P2	PLIN2	2882	4538	5114	3725	2594	3651
RMND1_-_151773183.23-P1P2|RMND1_+_151773226.23-P1P2	RMND1	2483	4404	4262	2211	4052	3761
RDH5_-_56114214.23-P1P2|RDH5_-_56114211.23-P1P2	RDH5	6166	3174	5278	5361	5302	4907
CHPF2_-_150929634.23-P1P2|CHPF2_-_150929643.23-P1P2	CHPF2	13600	14122	20082	14530	11142	12379
RGS20_-_54793731.23-P1|RGS20_-_54793640.23-P1	RGS20	2150	3386	3047	3050	1751	2702
ZNF177_-_9473967.23-P2|ZNF177_+_9473895.23-P2	ZNF177	1747	1924	1148	2685	1082	3700
TMF1_+_69101385.23-P1P2|TMF1_-_69101403.23-P1P2	TMF1	2443	830	1537	1548	941	2009
GIGYF2_+_233562110.23-P1P2|GIGYF2_+_233562096.23-P1P2	GIGYF2	14292	12587	22267	8082	13772	12467
non-targeting_02226|non-targeting_02217	negative_control	5093	6054	9138	4875	5983	6037
non-targeting_00634|non-targeting_01548	negative_control	4786	3734	4474	5825	3419	4758
AGAP11_-_88730150.23-P1P2|AGAP11_+_88730713.23-P1P2	AGAP11	3744	2263	4510	3906	3323	5746
ADAMTS3_-_73434891.23-P1P2|ADAMTS3_-_73434871.23-P1P2	ADAMTS3	4681	4437	4972	3110	3837	5056
B3GALT1_+_168725401.23-P1P2|B3GALT1_+_168725410.23-P1P2	B3GALT1	4578	4444	5414	4690	3696	5473
ESYT2_+_158621826.23-P1P2|ESYT2_-_158622205.23-P1P2	ESYT2	2409	478	3109	136	2113	981
AIG1_+_143382079.23-P1P2|AIG1_+_143382050.23-P1P2	AIG1	2978	3535	4575	2657	2197	3903
DENND3_-_142138780.23-P1P2|DENND3_-_142138789.23-P1P2	DENND3	3599	2823	4156	4207	3146	3577
PIM2_-_48776115.23-P1P2|PIM2_+_48776320.23-P1P2	PIM2	5602	3643	6577	3805	3561	4760
NUDT16_-_131100633.23-P1P2|NUDT16_+_131100682.23-P1P2	NUDT16	4233	4170	5547	4266	4020	6245
non-targeting_02097|non-targeting_02279	negative_control	4489	3835	6674	4390	4190	4724
SLC2A4_+_7185077.23-P1P2|SLC2A4_-_7185278.23-P1P2	SLC2A4	4188	5316	4128	2593	3204	4609
WNT2B_+_113051584.23-P1P2|WNT2B_+_113051712.23-P1P2	WNT2B	1126	1746	693	2928	1527	2524
FAM69A_-_93427023.23-P1P2|FAM69A_+_93426982.23-P1P2	FAM69A	3552	3011	5282	2458	3340	3673
FAM89B_-_65340034.23-P1P2|FAM89B_-_65340103.23-P1P2	FAM89B	7865	3550	6387	3375	5171	6056
SLC25A15_-_41363761.23-P1P2|SLC25A15_-_41363758.23-P1P2	SLC25A15	1702	1553	1550	1612	1536	1873
non-targeting_03674|non-targeting_00904	negative_control	4130	3795	3637	3163	3363	3342
HECW1_+_43152299.23-P1|HECW1_+_43152630.23-P1	HECW1	5033	4497	5627	4447	4064	6455
INTU_-_128554126.23-P1|INTU_+_128554162.23-P1	INTU	6673	6755	6988	7553	6861	8642
SDCBP2_+_1309769.23-P1P2|SDCBP2_+_1309787.23-P1P2	SDCBP2	5085	4817	5737	4569	4889	6322
PPAT_-_57301766.23-P1P2|PPAT_-_57301411.23-P1P2	PPAT	1403	1322	1475	1399	1631	1893
non-targeting_02198|non-targeting_00658	negative_control	3244	3913	2977	1874	2512	2654
DYNC2H1_+_102980291.23-P1P2|DYNC2H1_-_102980321.23-P1P2	DYNC2H1	6614	3644	4122	3673	4576	6273
NKD1_-_50582711.23-P1P2|NKD1_+_50582358.23-P1P2	NKD1	1214	1450	1820	858	450	1836
UBAP1L_-_65407267.23-P1P2|UBAP1L_-_65407501.23-P1P2	UBAP1L	2746	2499	2327	2054	2072	2486
GGN_-_38878433.23-P1P2|GGN_-_38878388.23-P1P2	GGN	7784	7441	8806	7483	6113	7729
CTXN1_+_7990985.23-P1P2|CTXN1_+_7990780.23-P1P2	CTXN1	3261	2222	5004	2438	2159	3905
TBP_-_170863481.23-P1P2|TBP_-_170863462.23-P1P2	TBP	4736	4016	6559	4325	3878	4657
FAM120C_-_54209677.23-P1P2|FAM120C_-_54209659.23-P1P2	FAM120C	5206	5497	6276	4552	3470	6326
UNC13C_-_54305106.23-P1P2|UNC13C_-_54305158.23-P1P2	UNC13C	2112	1732	2232	1547	2137	3184
LAT_+_28996465.23-P1P2|LAT_-_28996455.23-P1P2	LAT	9688	6733	11538	6242	7334	8103
TDRD1_-_115939091.23-P1P2|TDRD1_-_115939077.23-P1P2	TDRD1	6300	7846	7399	6001	5941	7446
CLVS1_+_62200548.23-P1P2|CLVS1_-_62200618.23-P1P2	CLVS1	5278	4476	4609	4914	3972	4545
CREG1_-_167522937.23-P1P2|CREG1_+_167522974.23-P1P2	CREG1	7581	8634	10771	4586	9795	9377
C9orf117_+_130469292.23-P1P2|C9orf117_+_130469577.23-P1P2	C9orf117	3951	3143	4627	3387	2824	4161
CCDC132_+_92861685.23-P1P2|CCDC132_-_92861694.23-P1P2	CCDC132	4776	4106	5696	2565	4230	4114
FIBP_-_65655902.23-P1P2|FIBP_-_65656042.23-P1P2	FIBP	1610	1581	1558	820	1982	2563
IFRD1_+_112090510.23-P1|IFRD1_+_112090593.23-P1	IFRD1	8805	7239	10523	5858	9168	6446
NR1H3_-_47270471.23-P2|NR1H3_+_47270902.23-P2	NR1H3	3182	3380	2253	2146	3018	3185
ZFP69_-_40943012.23-P1P2|ZFP69_-_40942983.23-P1P2	ZFP69	4486	3986	5387	3232	3852	568
TLE3_-_70389664.23-P1P2|TLE3_-_70389168.23-P1P2	TLE3	4860	6341	5684	6550	4506	6419
VN1R1_+_57967532.23-P1P2|VN1R1_-_57967434.23-P1P2	VN1R1	5522	5785	6756	3679	4926	5309
ZNF728_+_23185948.23-ENST00000594710.1|ZNF728_+_23185973.23-ENST00000594710.1	ZNF728	4537	4661	4838	4999	3513	4015
LYL1_+_13213681.23-P1P2|LYL1_+_13213616.23-P1P2	LYL1	2006	1610	2565	2989	2955	2601
C8orf44_+_67580007.23-P1P2|C8orf44_+_67579805.23-P1P2	C8orf44	4456	3669	4632	3044	2721	3638
CLDN2_+_106163709.23-P2|CLDN2_+_106163693.23-P2	CLDN2	3958	3816	5395	4092	4188	6144
CACNG1_-_65040753.23-P1P2|CACNG1_+_65040747.23-P1P2	CACNG1	8196	7513	10419	7824	7680	7918
GPRC5C_-_72428290.23-P1P2|GPRC5C_-_72428267.23-P1P2	GPRC5C	3838	4669	5915	4265	3368	4815
GPR137_-_64053386.23-P2|GPR137_+_64053412.23-P2	GPR137	2337	3212	2492	2132	2777	2833
OTX2_+_57277170.23-P1P2|OTX2_-_57277161.23-P1P2	OTX2	4342	3375	4351	3641	3938	4255
PADI6_-_17698752.23-P1P2|PADI6_+_17698733.23-P1P2	PADI6	5494	4479	7010	4094	3987	7884
CD3G_-_118215053.23-P1P2|CD3G_-_118215076.23-P1P2	CD3G	2953	3791	2291	4066	2615	4104
UBQLN1_+_86322810.23-P1P2|UBQLN1_+_86322880.23-P1P2	UBQLN1	5331	4866	5816	3319	4609	4876
IFT172_-_27712706.23-P1P2|IFT172_+_27712582.23-P1P2	IFT172	4831	5091	5876	4337	5950	4949
KANK3_+_8408144.23-P1P2|KANK3_-_8407879.23-P1P2	KANK3	1459	2218	2877	1091	2366	1209
GPRASP1_+_101906671.23-P1P2|GPRASP1_-_101906661.23-P1P2	GPRASP1	4189	4894	6133	6002	3701	6605
CAPN7_-_15247778.23-P1P2|CAPN7_-_15247745.23-P1P2	CAPN7	15684	15028	16989	13355	13070	13865
ABI2_-_204193288.23-P1P2|ABI2_+_204193079.23-P1P2	ABI2	4782	6200	6468	5562	2883	6027
FMO3_-_171060109.23-P1P2|FMO3_+_171060051.23-P1P2	FMO3	4918	4329	8649	5313	4782	6616
KLHL20_-_173684184.23-P1P2|KLHL20_-_173684099.23-P1P2	KLHL20	4933	3595	6280	2093	5282	3386
CLDND2_+_51872222.23-P1P2|CLDND2_-_51872229.23-P1P2	CLDND2	4136	3126	3687	4068	2236	3154
PER3_-_7844385.23-P1P2|PER3_+_7844367.23-P1P2	PER3	5001	3933	6372	3425	2786	5535
PIP4K2B_+_36955798.23-P1P2|PIP4K2B_+_36955782.23-P1P2	PIP4K2B	4129	3376	5333	3406	3612	3814
KCP_+_128543387.23-P2|KCP_+_128543339.23-P2	KCP	5339	5774	7344	4920	5965	5527
PURG_+_30890795.23-P1P2|PURG_+_30890810.23-P1P2	PURG	3637	4497	3279	5023	2123	6474
non-targeting_03615|non-targeting_02225	negative_control	3988	2528	4141	2227	3662	2953
KMT2B_+_36209116.23-P1|KMT2B_+_36209123.23-P1	KMT2B	3187	2441	3745	3048	1909	3544
SCXB_+_145321955.23-ENST00000340210.1|SCXB_+_145321958.23-ENST00000340210.1	SCXB	4096	1997	3358	2395	2966	3045
non-targeting_01668|non-targeting_00791	negative_control	3755	2483	3273	4305	3425	3910
SDC3_-_31381437.23-P1P2|SDC3_+_31381537.23-P1P2	SDC3	4897	4665	6262	2627	4910	68
TACO1_+_61678336.23-P1P2|TACO1_+_61678461.23-P1P2	TACO1	12823	10616	14233	8735	13232	14471
PGM1_+_64059128.23-P1P2|PGM1_+_64059125.23-P1P2	PGM1	2058	2158	1943	1562	2484	2600
GOLPH3L_-_150669564.23-P1P2|GOLPH3L_+_150669598.23-P1P2	GOLPH3L	3256	1715	2065	2970	2052	2367
POP7_+_100303782.23-P1P2|POP7_-_100303773.23-P1P2	POP7	6987	6212	8518	4427	7946	6427
CT47B1_+_120009388.23-ENST00000371311.3|CT47B1_+_120009291.23-ENST00000371311.3	CT47B1	5150	4500	6295	3823	4125	6323
CCDC155_-_49891577.23-P1P2|CCDC155_-_49891601.23-P1P2	CCDC155	4550	5082	4147	6557	3301	5511
KIAA1211_-_57138498.23-P1|KIAA1211_+_57138550.23-P1	KIAA1211	5264	3476	7793	4904	5659	3357
IDO1_-_39771426.23-P1P2|IDO1_-_39771444.23-P1P2	IDO1	4591	3840	4930	2609	4078	2397
HNMT_+_138722071.23-P1P2|HNMT_-_138722142.23-P1P2	HNMT	2227	1981	1986	2353	3636	3339
ANGPT2_+_6420744.23-P1P2|ANGPT2_+_6420752.23-P1P2	ANGPT2	3765	3894	6748	2998	4592	3836
GPD1L_-_32148092.23-P1P2|GPD1L_+_32148178.23-P1P2	GPD1L	4775	2625	5253	4129	2805	5103
SPEG_+_220325500.23-P2|SPEG_+_220325526.23-P2	SPEG	5428	4824	5690	5636	5315	5804
FOXR2_+_55649994.23-ENST00000339140.3|FOXR2_-_55650203.23-ENST00000339140.3	FOXR2	4912	4015	7584	2375	5002	3853
CDCA2_-_25316823.23-P1P2|CDCA2_-_25316790.23-P1P2	CDCA2	4883	3038	3048	2507	3051	645
LUZP6_+_135613212.23-P1P2|LUZP6_+_135613231.23-P1P2	LUZP6	4883	3701	4816	3597	4078	4177
LPCAT2_-_55543030.23-P1P2|LPCAT2_+_55543001.23-P1P2	LPCAT2	2214	2294	2163	2150	1962	2277
"SKOR2_-_44775505.23-ENST00000400404.1,ENST00000425639.1|SKOR2_-_44775546.23-ENST00000400404.1,ENST00000425639.1"	SKOR2	4769	5526	5908	2915	3556	4011
NRG4_-_76304566.23-P1P2|NRG4_-_76304562.23-P1P2	NRG4	2027	3067	1965	1776	1642	2020
MT2A_+_56642522.23-P1P2|MT2A_+_56642728.23-P1P2	MT2A	3529	5315	4950	3497	3258	3635
ME3_+_86383360.23-P1P2|ME3_-_86383153.23-P1P2	ME3	3801	4177	5924	2510	2634	4286
RAB8A_+_16222721.23-P1P2|RAB8A_-_16222714.23-P1P2	RAB8A	5360	4341	5644	4715	4618	4460
R3HDM2_-_57824755.23-P1P2|R3HDM2_-_57824746.23-P1P2	R3HDM2	4188	3780	5074	3158	2976	4200
VSIG8_-_159832381.23-P1P2|VSIG8_-_159832367.23-P1P2	VSIG8	3594	2232	3600	3461	1849	4020
LRFN4_-_66624615.23-P1P2|LRFN4_-_66624591.23-P1P2	LRFN4	7348	7007	8092	6785	5991	6720
KCNJ9_+_160051394.23-P1P2|KCNJ9_+_160051390.23-P1P2	KCNJ9	2585	2563	4141	2956	2501	4798
NXF2_-_101478983.23-ENST00000372758.1|NXF2_-_101478978.23-ENST00000372758.1	NXF2	3684	3537	5685	4255	4381	5933
CXXC11_-_242811935.23-P1P2|CXXC11_-_242811917.23-P1P2	CXXC11	8218	6719	6428	4493	5602	7106
SOX5_-_24048937.23-ENST00000546136.1|SOX5_+_24048924.23-ENST00000546136.1	SOX5	3501	2185	3117	3153	2969	2552
non-targeting_03426|non-targeting_02982	negative_control	6200	4357	6253	4157	4303	3454
MTHFD2L_+_75023864.23-P1P2|MTHFD2L_+_75023869.23-P1P2	MTHFD2L	4402	3138	4016	4317	3746	4678
NANOG_+_7942378.23-P1P2|NANOG_+_7942493.23-P1P2	NANOG	3958	1148	3728	1030	3963	1765
KTN1_-_56046977.23-P1|KTN1_-_56046974.23-P1	KTN1	4477	2602	4189	3087	3388	5248
CAPN11_-_44126615.23-P1|CAPN11_+_44126596.23-P1	CAPN11	1405	1476	1748	1853	600	1194
FLAD1_-_154955860.23-P1P2|FLAD1_-_154955888.23-P1P2	FLAD1	6048	4675	4675	3721	3783	5055
TTC8_+_89291002.23-P1P2|TTC8_+_89290984.23-P1P2	TTC8	5383	3044	4786	3730	4190	3330
MAP4K4_+_102314194.23-P1P2|MAP4K4_-_102314371.23-P1P2	MAP4K4	11145	10110	12959	7639	9997	9976
AFF4_-_132299252.23-P1P2|AFF4_+_132299267.23-P1P2	AFF4	4886	5674	5479	6424	5296	5998
ACYP1_-_75530711.23-P1|ACYP1_-_75530695.23-P1	ACYP1	3092	1813	2990	1861	2944	2126
PPM1G_-_27607633.23-P2|PPM1G_-_27607619.23-P2	PPM1G	5587	5464	9567	5020	4217	6855
FOXJ3_-_42800858.23-P1P2|FOXJ3_-_42800811.23-P1P2	FOXJ3	5153	6058	4770	4851	5529	8145
PRKACG_+_71628971.23-P1P2|PRKACG_-_71628991.23-P1P2	PRKACG	2713	5159	6569	4343	3895	4364
FBXO22_+_76196272.23-P1P2|FBXO22_+_76196269.23-P1P2	FBXO22	5296	3854	5329	3423	5494	3526
MMP11_-_24115012.23-P1P2|MMP11_-_24115015.23-P1P2	MMP11	2970	4724	4881	4000	3506	5261
ATP6V1B1_-_71163062.23-P1P2|ATP6V1B1_-_71163238.23-P1P2	ATP6V1B1	5159	5035	9481	5916	6105	5911
NRN1_-_6007118.23-P1|NRN1_-_6007111.23-P1	NRN1	5390	5387	5334	4536	4802	4831
MAT2A_+_85766276.23-P1P2|MAT2A_+_85766280.23-P1P2	MAT2A	6666	3673	7242	2716	5534	4364
KRTAP22-2_-_31962681.23-ENST00000382830.2|KRTAP22-2_+_31962667.23-ENST00000382830.2	KRTAP22-2	1749	1072	2189	163	1079	1585
WDR63_-_85528031.23-P1P2|WDR63_+_85528091.23-P1P2	WDR63	5179	3788	6430	3546	4711	3998
CD72_-_35646832.23-P2|CD72_+_35646825.23-P2	CD72	8542	4933	10183	3658	7116	4909
FGFRL1_-_1005435.23-P1P2|FGFRL1_-_1005439.23-P1P2	FGFRL1	4533	3563	5054	2517	3424	3300
TUBB4A_-_6502305.23-P1P2|TUBB4A_+_6502330.23-P1P2	TUBB4A	9151	7879	11665	4271	6106	6737
non-targeting_02906|non-targeting_02246	negative_control	4702	4081	4239	2780	3577	2201
"ZNF83_-_53141571.23-ENST00000301096.3,ENST00000536937.1,ENST00000544146.1,ENST00000545872.1|ZNF83_+_53141566.23-ENST00000301096.3,ENST00000536937.1,ENST00000544146.1,ENST00000545872.1"	ZNF83	3985	5062	4779	4439	3073	5981
non-targeting_03605|non-targeting_00789	negative_control	2717	2609	2896	2237	3315	3163
CDH6_-_31193900.23-P1P2|CDH6_+_31194087.23-P1P2	CDH6	5978	8374	8306	6258	6889	7106
TMEM74_+_109799801.23-P1P2|TMEM74_+_109799811.23-P1P2	TMEM74	4214	20660	5144	20526	3436	19746
PPM1M_+_52280041.23-P1P2|PPM1M_+_52279847.23-P1P2	PPM1M	2654	3065	2234	2202	1566	1949
ESRRA_-_64073077.23-P1P2|ESRRA_+_64073067.23-P1P2	ESRRA	17861	14902	18579	13897	15447	13083
non-targeting_00999|non-targeting_03641	negative_control	2685	1738	3366	3321	2578	2233
SFRP5_+_99531748.23-P1P2|SFRP5_-_99531726.23-P1P2	SFRP5	9115	7510	11814	6509	7344	7903
FBF1_+_73936850.23-P1P2|FBF1_-_73937083.23-P1P2	FBF1	6873	5628	8305	6266	4059	7785
CARHSP1_+_8962847.23-P1P2|CARHSP1_+_8962816.23-P1P2	CARHSP1	5223	4791	4614	4663	4186	4711
LYPD6_+_150187088.23-P1P2|LYPD6_+_150187149.23-P1P2	LYPD6	6657	8261	7332	7438	6475	7384
OIP5_-_41624746.23-P1P2|OIP5_-_41624496.23-P1P2	OIP5	2645	2640	3377	2915	2985	2291
KPNA5_+_117002426.23-P1P2|KPNA5_+_117002441.23-P1P2	KPNA5	6195	7019	7953	5989	5323	6222
PRRC2B_+_134305640.23-P1P2|PRRC2B_-_134305562.23-P1P2	PRRC2B	1292	1684	1780	2154	1774	2004
DRD2_+_113345743.23-P1P2|DRD2_-_113346115.23-P1P2	DRD2	7961	5800	10599	8432	7115	7013
ZCCHC5_-_77914808.23-P1P2|ZCCHC5_-_77914777.23-P1P2	ZCCHC5	1465	1047	2521	2555	2976	2421
C11orf44_-_130542921.23-ENST00000317019.2|C11orf44_+_130542913.23-ENST00000317019.2	C11orf44	7708	6460	7702	6541	5687	8479
INSIG1_-_155089737.23-P1P2|INSIG1_+_155089623.23-P1P2	INSIG1	1800	5534	2080	3800	1329	3806
SHCBP1L_-_182922188.23-P1P2|SHCBP1L_+_182922015.23-P1P2	SHCBP1L	5333	5304	5133	4808	5710	5154
STEAP2_+_89841235.23-P1P2|STEAP2_-_89841220.23-P1P2	STEAP2	7540	6457	7445	5688	6651	7516
HABP2_+_115312887.23-P1P2|HABP2_+_115313121.23-P1P2	HABP2	4151	4257	6872	2231	4413	3120
KRT8_-_53298844.23-P1|KRT8_-_53298430.23-P1	KRT8	5076	4831	7209	6462	5251	6347
KLC1_-_104095589.23-P1P2|KLC1_-_104095603.23-P1P2	KLC1	6053	5324	7778	6622	3261	7956
ZNF385A_-_54784931.23-P2|ZNF385A_-_54784944.23-P2	ZNF385A	8768	9698	10264	8726	8549	9822
TNFRSF1A_+_6451004.23-P1P2|TNFRSF1A_-_6450994.23-P1P2	TNFRSF1A	5283	2831	6236	2527	2808	4344
CECR6_-_17602171.23-P1P2|CECR6_+_17602174.23-P1P2	CECR6	8071	6466	11760	6949	6100	8010
SDR39U1_+_24911952.23-P1P2|SDR39U1_+_24911928.23-P1P2	SDR39U1	914	1255	1007	2656	1048	2528
non-targeting_00692|non-targeting_03256	negative_control	1429	4019	656	2307	1079	3698
FAIM2_+_50297654.23-P1P2|FAIM2_+_50297657.23-P1P2	FAIM2	2581	2775	3429	3050	3822	3333
C19orf44_-_16607244.23-P1P2|C19orf44_+_16607248.23-P1P2	C19orf44	4564	4371	5724	5163	3816	4189
NEDD9_-_11232860.23-P1|NEDD9_+_11232866.23-P1	NEDD9	4343	3605	4044	3699	3893	3443
CSTB_-_45196174.23-P1P2|CSTB_-_45196187.23-P1P2	CSTB	5776	7429	5222	6276	4363	5524
ALPPL2_+_233271581.23-P1P2|ALPPL2_+_233271588.23-P1P2	ALPPL2	5400	5816	5980	5260	5951	5633
